seg_id	src_raw	tgt_raw	prompt	prompt_len	thresholds
ORG_WR_DE_EN_004321-11	Das heißt, dass das El-Kaida-Netzwerk und die Taliban-Milizen immer noch über große Finanzreserven verfügen, die aus dem Opiumanbau und -handel kommen.	This means that the al—Qa’ida network and the Taliban militias still have large reserves of finance at their disposal, derived from the cultivation and sale of opium.	"Your task is to reduce translationese in a human translation by re-writing it in a more natural, less translated way.Translationese refers to any properties of translations that make them statistically distinct from texts originally produced in the target language. 
Here is an original German text: ```Das heißt, dass das El-Kaida-Netzwerk und die Taliban-Milizen immer noch über große Finanzreserven verfügen, die aus dem Opiumanbau und -handel kommen.``` 
This is its human translation into English: ```This means that the al—Qa’ida network and the Taliban militias still have large reserves of finance at their disposal, derived from the cultivation and sale of opium.``` 
Revise this translation following the instructions which reflect deviations of this segment from the expected target language norm: 
Remove connectives that introduce adversative information. Adversative connectives inclide, but are not limited to, the following items: however, still, actually, yet, instead, rather than, in fact, nevertheless, otherwise, on the contrary
 
Do not add any meta-phrases or quotation marks. Do not copy the original text."	122.25	[('advers', 0.032258064516129, 0.002, 'remove', 0.0090980331720802)]
ORG_WR_DE_EN_004321-12	Gegen diese Summen, die hier involviert sind, macht sich die Hilfe der Europäischen Union zur Stabilisierung der Lage in Afghanistan relativ bescheiden aus, auch wenn die EU hier mittlerweile zum größten Geldgeber geworden ist.	Set against the sums involved here, the aid given by the European Union towards stabilising the situation in Afghanistan looks rather modest, even though the EU has become the largest donor of funds for this purpose.	"Your task is to reduce translationese in a human translation by re-writing it in a more natural, less translated way.Translationese refers to any properties of translations that make them statistically distinct from texts originally produced in the target language. 
Here is an original German text: ```Gegen diese Summen, die hier involviert sind, macht sich die Hilfe der Europäischen Union zur Stabilisierung der Lage in Afghanistan relativ bescheiden aus, auch wenn die EU hier mittlerweile zum größten Geldgeber geworden ist.``` 
This is its human translation into English: ```Set against the sums involved here, the aid given by the European Union towards stabilising the situation in Afghanistan looks rather modest, even though the EU has become the largest donor of funds for this purpose.``` 
Revise this translation following the instructions which reflect deviations of this segment from the expected target language norm: 
Avoid causative connectives. Causative connectives include, but are not limited to, the following: because, therefore, so that, for this reason, as a result, after all, for that reason, hence, consequently, to this end.
Avoid non-finite constructions.
Avoid Simple Past in favour of other ways of indicating the past tense. 
Do not add any meta-phrases or quotation marks. Do not copy the original text."	152.25	[('caus', 0.0256410256410256, 0.002, 'remove', 0.0086965880001651), ('xcomp', 2.0, 0.369, 'remove', 0.6243179923038543), ('pastv', 4.0, 0.966, 'remove', 1.2106250124728208)]
ORG_WR_DE_EN_004321-13	Keine Frage, wir müssen es tun, um dieses von sowjetkommunistischer Okkupation und jahrzehntelangem Bürgerkrieg zerrüttete Land zu befrieden und damit einen Beitrag zur Konsolidierung der Krisenregion zwischen Pakistan, Iran, Indien und dem labilen asiatischen Teil der ehemaligen Sowjetunion zu leisten.	There is no doubt that we have to do this in order to bring peace to this country once under Soviet Communist occupation and ravaged by decades of civil war and thus make a contribution to consolidating the crisis region between Pakistan, Iran, India and the unstable Asiatic part of the former Soviet Union.	"Your task is to reduce translationese in a human translation by re-writing it in a more natural, less translated way.Translationese refers to any properties of translations that make them statistically distinct from texts originally produced in the target language. 
Here is an original German text: ```Keine Frage, wir müssen es tun, um dieses von sowjetkommunistischer Okkupation und jahrzehntelangem Bürgerkrieg zerrüttete Land zu befrieden und damit einen Beitrag zur Konsolidierung der Krisenregion zwischen Pakistan, Iran, Indien und dem labilen asiatischen Teil der ehemaligen Sowjetunion zu leisten.``` 
This is its human translation into English: ```There is no doubt that we have to do this in order to bring peace to this country once under Soviet Communist occupation and ravaged by decades of civil war and thus make a contribution to consolidating the crisis region between Pakistan, Iran, India and the unstable Asiatic part of the former Soviet Union.``` 
Revise this translation following the instructions which reflect deviations of this segment from the expected target language norm: 
Avoid epistemic constructions. Epistemic constructions are introductory phrases, which reflect the attitude of the speaker to the truth-value of the statement. They include: probably, to my mind, it is (un)likely, I believe that, I am sure, it is obvious.
Avoid modal predicates, i.e. clauses with such verbs as must, can, have to, should, ought to, need.
Avoid adjectival modifier. An adjectival modifier of a noun (or pronoun) is any adjectival phrase that serves to modify the noun (or pronoun). For example, large house.
Avoid sentences with several subordinate clauses.
Make sentences shorter. 
Do not add any meta-phrases or quotation marks. Do not copy the original text."	202.5	[('epist', 0.0350877192982456, 0.003, 'remove', 0.0121767573089421), ('mpred', 1.0, 0.048, 'remove', 0.2236201350287156), ('amod', 5.0, 1.702, 'remove', 1.5908212379629842), ('mark', 5.0, 1.32, 'remove', 1.3337888675567957), ('mean_sent_wc', 57.0, 27.503, 'remove', 12.967755194097917)]
ORG_WR_DE_EN_004321-14	Wir müssen es aber auch aus Selbstschutz tun.	We also have to do it for reasons of self-protection.	"Your task is to reduce translationese in a human translation by re-writing it in a more natural, less translated way.Translationese refers to any properties of translations that make them statistically distinct from texts originally produced in the target language. 
Here is an original German text: ```Wir müssen es aber auch aus Selbstschutz tun.``` 
This is its human translation into English: ```We also have to do it for reasons of self-protection.``` 
Revise this translation following the instructions which reflect deviations of this segment from the expected target language norm: 
Remove connectives that introduce additive information. They include, but not limited to, items like: also, for example, not only, in particular, such as, in this regard, too, with regard to, namely, in other words, in addition.
Avoid personal pronouns such as i, you, he, she, it, we, they, me, him, her, us, them.
Avoid modal predicates, i.e. clauses with such verbs as must, can, have to, should, ought to, need. 
Do not add any meta-phrases or quotation marks. Do not copy the original text."	129.0	[('addit', 0.0769230769230769, 0.002, 'remove', 0.0099389491486392), ('ppron', 0.1538461538461538, 0.046, 'remove', 0.0461138035267508), ('mpred', 1.0, 0.048, 'remove', 0.2236201350287156)]
ORG_WR_DE_EN_004321-15	Europa ist das Zielgebiet nicht nur afghanischer Drogen, sondern auch illegaler Einwanderer, deren Zunahme an den Grenzen zwischen Tschechien, der Slowakei und Österreich im letzten Jahr signifikant war.	Europe is a destination not only for Afghan drugs, but also for illegal immigrants, in the number of whom there has been a significant increase on the borders between the Czech Republic, Slovakia and Austria over the past year.	"Your task is to reduce translationese in a human translation by re-writing it in a more natural, less translated way.Translationese refers to any properties of translations that make them statistically distinct from texts originally produced in the target language. 
Here is an original German text: ```Europa ist das Zielgebiet nicht nur afghanischer Drogen, sondern auch illegaler Einwanderer, deren Zunahme an den Grenzen zwischen Tschechien, der Slowakei und Österreich im letzten Jahr signifikant war.``` 
This is its human translation into English: ```Europe is a destination not only for Afghan drugs, but also for illegal immigrants, in the number of whom there has been a significant increase on the borders between the Czech Republic, Slovakia and Austria over the past year.``` 
Revise this translation following the instructions which reflect deviations of this segment from the expected target language norm: 
Remove connectives that introduce additive information. They include, but not limited to, items like: also, for example, not only, in particular, such as, in this regard, too, with regard to, namely, in other words, in addition.
Avoid adjectival modifier. An adjectival modifier of a noun (or pronoun) is any adjectival phrase that serves to modify the noun (or pronoun). For example, large house. 
Do not add any meta-phrases or quotation marks. Do not copy the original text."	160.5	[('addit', 0.0465116279069767, 0.002, 'remove', 0.0099389491486392), ('amod', 5.0, 1.702, 'remove', 1.5908212379629842)]
ORG_WR_DE_EN_004321-16	Es bedarf daher der Hilfe im humanitären Bereich ebenso wie der gezielten Maßnahmen im Kampf gegen den Terror und das organisierte Verbrechen. Wir werden diesen Kampf sicherlich noch lange zu führen haben und dürfen uns hier keine raschen Erfolge erwarten.	There is, then, a need for humanitarian aid just as much as for targeted measures in the fight against terrorism and organised crime, a fight we will certainly have to carry on for a long time yet, and one in which we can expect no quick victories.	"Your task is to reduce translationese in a human translation by re-writing it in a more natural, less translated way.Translationese refers to any properties of translations that make them statistically distinct from texts originally produced in the target language. 
Here is an original German text: ```Es bedarf daher der Hilfe im humanitären Bereich ebenso wie der gezielten Maßnahmen im Kampf gegen den Terror und das organisierte Verbrechen. Wir werden diesen Kampf sicherlich noch lange zu führen haben und dürfen uns hier keine raschen Erfolge erwarten.``` 
This is its human translation into English: ```There is, then, a need for humanitarian aid just as much as for targeted measures in the fight against terrorism and organised crime, a fight we will certainly have to carry on for a long time yet, and one in which we can expect no quick victories.``` 
Revise this translation following the instructions which reflect deviations of this segment from the expected target language norm: 
Avoid modal predicates, i.e. clauses with such verbs as must, can, have to, should, ought to, need.
Avoid prepositional nominals in adverbial function. They function as optional arguments dependent on verb, adjective or another adjective.
Avoid adverbial modifiers. An adverbial modifier of a word is a (non-clausal) adverb or adverbial phrase that serves to modify a predicate or a modifier word.
Avoid adjectival modifier. An adjectival modifier of a noun (or pronoun) is any adjectival phrase that serves to modify the noun (or pronoun). For example, large house. 
Do not add any meta-phrases or quotation marks. Do not copy the original text."	194.25	[('mpred', 1.0, 0.048, 'remove', 0.2236201350287156), ('obl', 4.0, 1.304, 'remove', 1.186941294770656), ('advmod', 5.0, 1.112, 'remove', 1.194652345237607), ('amod', 6.0, 1.702, 'remove', 1.5908212379629842)]
ORG_WR_DE_EN_004321-17	Wir müssen dies aber auch tun, um den USA zu zeigen, dass wir als Partner einer Allianz gegen den Terror ernst zu nehmen sind.	Yet do it we must, if we are to demonstrate to the USA that we are to be taken seriously as a partner in an alliance against terrorism.	"Your task is to reduce translationese in a human translation by re-writing it in a more natural, less translated way.Translationese refers to any properties of translations that make them statistically distinct from texts originally produced in the target language. 
Here is an original German text: ```Wir müssen dies aber auch tun, um den USA zu zeigen, dass wir als Partner einer Allianz gegen den Terror ernst zu nehmen sind.``` 
This is its human translation into English: ```Yet do it we must, if we are to demonstrate to the USA that we are to be taken seriously as a partner in an alliance against terrorism.``` 
Revise this translation following the instructions which reflect deviations of this segment from the expected target language norm: 
Make your vocabulary more varied.
Remove connectives that introduce adversative information. Adversative connectives inclide, but are not limited to, the following items: however, still, actually, yet, instead, rather than, in fact, nevertheless, otherwise, on the contrary

Avoid adverbial modifiers in the beginning of the sentence. An adverbial modifier of a word is a (non-clausal) adverb or adverbial phrase that serves to modify a predicate or a modifier word.
Reduce the frequency of auxiliary verbs. An auxiliary of a clause is a function word associated with a verbal predicate that expresses categories such as tense, mood, aspect, voice or evidentiality.
Avoid sentences with several subordinate clauses. 
Do not add any meta-phrases or quotation marks. Do not copy the original text."	180.75	[('dens', 0.2, 0.423, 'add', 0.0890478903843169), ('advers', 0.0333333333333333, 0.002, 'remove', 0.0090980331720802), ('advmod_verb', 1.0, 0.117, 'remove', 0.2961615514948004), ('aux', 3.0, 0.853, 'remove', 0.8634751209802761), ('mark', 4.0, 1.32, 'remove', 1.3337888675567957)]
ORG_WR_DE_EN_004321-18	Die Beziehungen zu den USA waren seit dem 11. September Irritationen ausgesetzt, um es milde zu formulieren.	Relations with the USA in the aftermath of 11 September have, to put it mildly, been beset by irritations.	"Your task is to reduce translationese in a human translation by re-writing it in a more natural, less translated way.Translationese refers to any properties of translations that make them statistically distinct from texts originally produced in the target language. 
Here is an original German text: ```Die Beziehungen zu den USA waren seit dem 11. September Irritationen ausgesetzt, um es milde zu formulieren.``` 
This is its human translation into English: ```Relations with the USA in the aftermath of 11 September have, to put it mildly, been beset by irritations.``` 
Revise this translation following the instructions which reflect deviations of this segment from the expected target language norm: 
Avoid adverbial modifiers in the beginning of the sentence. An adverbial modifier of a word is a (non-clausal) adverb or adverbial phrase that serves to modify a predicate or a modifier word. 
Do not add any meta-phrases or quotation marks. Do not copy the original text."	114.0	[('advmod_verb', 1.0, 0.117, 'remove', 0.2961615514948004)]
ORG_WR_DE_EN_004321-19	Wir Europäer sind über die amerikanischen Alleingänge, die USA über die politische Uneinigkeit, aber auch militärische Schwäche der Europäischen Union verstört. Dies zeigt sich an der bisher nicht sehr kohärenten Linie der EU gegenüber dem Irak.	We are both saddened – Europeans when America goes it alone, and the USA by the European Union's lack of political unity and its military weakness, both exemplified by the EU's line on Iraq, which has to date been less than coherent.	"Your task is to reduce translationese in a human translation by re-writing it in a more natural, less translated way.Translationese refers to any properties of translations that make them statistically distinct from texts originally produced in the target language. 
Here is an original German text: ```Wir Europäer sind über die amerikanischen Alleingänge, die USA über die politische Uneinigkeit, aber auch militärische Schwäche der Europäischen Union verstört. Dies zeigt sich an der bisher nicht sehr kohärenten Linie der EU gegenüber dem Irak.``` 
This is its human translation into English: ```We are both saddened – Europeans when America goes it alone, and the USA by the European Union's lack of political unity and its military weakness, both exemplified by the EU's line on Iraq, which has to date been less than coherent.``` 
Revise this translation following the instructions which reflect deviations of this segment from the expected target language norm: 
Use explicit markers of discourse relations to indicate relations between parts of sentences or separate sentences.
Avoid modal predicates, i.e. clauses with such verbs as must, can, have to, should, ought to, need.
Avoid non-finite constructions. 
Do not add any meta-phrases or quotation marks. Do not copy the original text."	148.5	[('parataxis', 1.0, 0.059, 'remove', 0.2518102061773988), ('mpred', 1.0, 0.048, 'remove', 0.2236201350287156), ('xcomp', 2.0, 0.369, 'remove', 0.6243179923038543)]
ORG_WR_DE_EN_004321-20	Dies zeigt sich aber auch an den nicht immer glaubwürdigen Drohgebärden der USA gegenüber Bagdad.	Also symptomatic of this are the USA's threatening gestures directed at Baghdad, which are not always credible.	"Your task is to reduce translationese in a human translation by re-writing it in a more natural, less translated way.Translationese refers to any properties of translations that make them statistically distinct from texts originally produced in the target language. 
Here is an original German text: ```Dies zeigt sich aber auch an den nicht immer glaubwürdigen Drohgebärden der USA gegenüber Bagdad.``` 
This is its human translation into English: ```Also symptomatic of this are the USA's threatening gestures directed at Baghdad, which are not always credible.``` 
Revise this translation following the instructions which reflect deviations of this segment from the expected target language norm: 
Remove connectives that introduce additive information. They include, but not limited to, items like: also, for example, not only, in particular, such as, in this regard, too, with regard to, namely, in other words, in addition.
Avoid constructions with copula verbs. A copula verb is a function word used to link a subject to a nonverbal predicate, including the expression of identity predication (e.g. sentences like ""Kim is the President""). 
Do not add any meta-phrases or quotation marks. Do not copy the original text."	139.5	[('addit', 0.05, 0.002, 'remove', 0.0099389491486392), ('cop', 2.0, 0.529, 'remove', 0.6812190660105828)]
